what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1425607209515
java.vendor,sysinfo,,,"Apple Inc.",1425607209515
java.version,sysinfo,,,"1.6.0_65",1425607209515
java.vm.info,sysinfo,,,"mixed mode",1425607209515
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1425607209515
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1425607209515
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1425607209515
java.vm.specification.version,sysinfo,,,"1.0",1425607209515
java.vm.vendor,sysinfo,,,"Apple Inc.",1425607209515
java.vm.version,sysinfo,,,"20.65-b04-466.1",1425607209515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607220365
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425607220380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607224998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607225806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607229134
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607229858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607230056
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607230467
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607237802
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607237906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607238176
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1425607238327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607242717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607242942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607245376
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607245749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607245926
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607246599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607386044
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607389614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607389774
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607390504
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607395251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607395296
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607395356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607397102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607397328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607400113
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607400476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607400632
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607401386
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607421781
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607421885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607422160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607423198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607423454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607425319
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607425674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607425821
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607426594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607600215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607601987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607602205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607603611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607604605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607834900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607837180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607837381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607839281
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607839655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425607839846
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425607840516
